gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,conm,curcd,dd1,dlc,dltt,ebit,ebitda,costat,debt,ebitdatodebt
1254,31-Dec-07,2007,INDL,C,D,STD,57686G105,MATSON INC,USD,57,57,452,166,259,A,566,0.457597173
1254,31-Dec-08,2008,INDL,C,D,STD,57686G105,MATSON INC,USD,52,52,452,157.6,258.6,A,556,0.465107914
1254,31-Dec-09,2009,INDL,C,D,STD,57686G105,MATSON INC,USD,65,65,406,42,147,A,536,0.274253731
1254,31-Dec-10,2010,INDL,C,D,STD,57686G105,MATSON INC,USD,136,136,386,109,216,A,658,0.328267477
1254,31-Dec-11,2011,INDL,C,D,STD,57686G105,MATSON INC,USD,52,52,507,114,223,A,611,0.36497545
1254,31-Dec-12,2012,INDL,C,D,STD,57686G105,MATSON INC,USD,16.4,16.4,302.7,104.2,175.5,A,335.5,0.523099851
1254,31-Dec-13,2013,INDL,C,D,STD,57686G105,MATSON INC,USD,12.5,12.5,273.6,102.3,170.5,A,298.6,0.570997991
1254,31-Dec-14,2014,INDL,C,D,STD,57686G105,MATSON INC,USD,21.6,21.6,352,133.4,201.5,A,395.2,0.509868421
1254,31-Dec-15,2015,INDL,C,D,STD,57686G105,MATSON INC,USD,22,22,407.9,212.1,292.9,A,451.9,0.648152246
1254,31-Dec-16,2016,INDL,C,D,STD,57686G105,MATSON INC,USD,31.8,31.8,707.1,140.4,235.5,A,770.7,0.305566368
1254,31-Dec-17,2017,INDL,C,D,STD,57686G105,MATSON INC,USD,30.8,30.8,826.3,121.2,219.3,A,887.9,0.246987273
1254,31-Dec-18,2018,INDL,C,D,STD,57686G105,MATSON INC,USD,42.1,42.1,814.3,127,218.7,A,898.5,0.243405676
1254,31-Dec-19,2019,INDL,C,D,STD,57686G105,MATSON INC,USD,115,115,1108,108.3,205.7,A,1338,0.153736921
1254,31-Dec-20,2020,INDL,C,D,STD,57686G105,MATSON INC,USD,131.6,131.6,872.5,254,362,A,1135.7,0.318746148
1254,31-Dec-21,2021,INDL,C,D,STD,57686G105,MATSON INC,USD,202.6,202.6,857.1,1131.2,1259.2,A,1262.3,0.997544165
1274,31-Dec-93,1993,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,29.658,29.658,377.28,148.39,193.678,I,436.596,0.443609195
1274,31-Dec-94,1994,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,30.293,30.293,304.78,122.279,167.057,I,365.366,0.457231926
1274,31-Dec-95,1995,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,44.016,44.016,287.673,126.458,170.606,I,375.705,0.454095634
1274,31-Dec-96,1996,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,32.242,32.242,415.283,159.221,210.803,I,479.767,0.439386202
1274,31-Dec-97,1997,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,33.257,33.257,356.384,97.341,121.519,I,422.898,0.287348249
1274,31-Dec-98,1998,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,112.029,112.029,327.766,123.287,141.682,I,551.824,0.256752153
1274,31-Dec-99,1999,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,33.941,33.941,374.009,194.241,227.051,I,441.891,0.513816756
1274,31-Dec-00,2000,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,14.021,63.522,164.821,,,I,242.364,0
1274,31-Dec-00,2000,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,14.021,63.522,164.821,11.816,30.81,I,242.364,0.12712284
1274,31-Dec-01,2001,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,9.776,13.769,168.087,,,I,191.632,0
1274,31-Dec-01,2001,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,9.776,13.769,168.087,25.747,45.489,I,191.632,0.237376847
1274,31-Dec-02,2002,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,59.452,63.393,89.114,,,I,211.959,0
1274,31-Dec-02,2002,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,59.452,63.393,89.114,63.949,82.494,I,211.959,0.389197911
1274,31-Dec-03,2003,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,,11.852,155.198,,,I,167.05,0
1274,31-Dec-03,2003,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,,11.852,155.198,245.881,275.767,I,167.05,1.650805148
1274,31-Dec-04,2004,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,1.741,5.232,133.026,,,I,139.999,0
1274,31-Dec-04,2004,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,1.741,5.232,133.026,174.927,220.728,I,139.999,1.576639833
1274,31-Dec-05,2005,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,80,,,I,80,0
1274,31-Dec-05,2005,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,80,63.293,84.121,I,80,1.0515125
1274,31-Dec-06,2006,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,80,80,0,,,I,160,0
1274,31-Dec-06,2006,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,80,80,0,368.556,377.077,I,160,2.35673125
1274,31-Dec-07,2007,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,5,,,I,5,0
1274,31-Dec-07,2007,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,5,475.207,489.724,I,5,97.9448
1274,31-Dec-08,2008,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,0,,,I,0,#DIV/0!
1274,31-Dec-08,2008,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,0,110.152,135.826,I,0,#DIV/0!
1274,31-Dec-09,2009,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,0,,,I,0,#DIV/0!
1274,31-Dec-09,2009,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,0,430.213,462.571,I,0,#DIV/0!
1274,31-Dec-10,2010,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,298.923,,,I,298.923,0
1274,31-Dec-10,2010,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,298.923,287.269,321.085,I,298.923,1.074139494
1274,31-Dec-11,2011,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,299.035,,,I,299.035,0
1274,31-Dec-11,2011,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,299.035,249.363,276.408,I,299.035,0.924333272
1274,31-Dec-12,2012,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,1811.483,,,I,1811.483,0
1274,31-Dec-12,2012,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,1811.483,337.96,802.817,I,1811.483,0.443182188
1274,31-Dec-13,2013,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,1794.407,,,I,1794.407,0
1274,31-Dec-13,2013,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,1794.407,859.976,1106.574,I,1794.407,0.616679494
1274,31-Dec-14,2014,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,1767.125,,,I,1767.125,0
1274,31-Dec-14,2014,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,1767.125,1003.961,1182.91,I,1767.125,0.669398034
1274,31-Dec-15,2015,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,1390.34,,,I,1390.34,0
1274,31-Dec-15,2015,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,0,0,1390.34,851.346,1014.408,I,1390.34,0.729611462
1274,31-Dec-16,2016,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,,,1476.489,,,I,1476.489,0
1274,31-Dec-16,2016,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,,0,1476.489,688.904,849.373,I,1476.489,0.575265376
1274,31-Dec-17,2017,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,,,1484.897,,,I,1484.897,0
1274,31-Dec-17,2017,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,,0,1484.897,118.16,253.189,I,1484.897,0.17050947
1274,31-Dec-18,2018,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,,,1669.039,,,I,1669.039,0
1274,31-Dec-18,2018,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,,0,1669.039,116.616,243.99,I,1669.039,0.146185919
1274,31-Dec-19,2019,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,,,1992.213,,,I,1992.213,0
1274,31-Dec-19,2019,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,,0,1992.213,1208.593,1328.106,I,1992.213,0.666648596
1274,31-Dec-20,2020,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,,,2391.446,,,I,2391.446,0
1274,31-Dec-20,2020,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,,0,2391.446,292.569,452.571,I,2391.446,0.189245753
1274,31-Dec-21,2021,FS,C,D,STD,17175100,ALLEGHANY CORP,USD,,,3115.699,,,I,3115.699,0
1274,31-Dec-21,2021,INDL,C,D,STD,17175100,ALLEGHANY CORP,USD,,0,3115.699,1511.911,1689.942,I,3115.699,0.542395783
1279,31-Dec-93,1993,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,26,156.636,2008.104,502.769,713.197,I,2190.74,0.325550727
1279,31-Dec-94,1994,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,28,154.818,2178.472,517.892,743.867,I,2361.29,0.315025685
1279,31-Dec-95,1995,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,43.575,243.993,2273.226,576.316,833.572,I,2560.794,0.325513103
1279,31-Dec-96,1996,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,26.9,183.33,2397.149,518.846,782.306,I,2607.379,0.3000354
1279,31-Dec-97,1997,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,185.4,391.801,2193.153,620.31,886.011,I,2770.354,0.319818695
1279,31-Dec-98,1998,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,0,258.837,2179.288,607.903,878.233,I,2438.125,0.360208357
1279,31-Dec-99,1999,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,189.734,830.829,2254.463,639.088,896.544,I,3275.026,0.27375172
1279,31-Dec-00,2000,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,160.184,882.413,2559.51,721.024,968.957,I,3602.107,0.268997284
1279,31-Dec-01,2001,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,353.054,1591.782,3235.73,960.101,1261.637,I,5180.566,0.243532656
1279,31-Dec-02,2002,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,3919.401,5051.367,154.998,-499.14,-190.588,I,9125.766,-0.020884603
1279,31-Dec-03,2003,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,544.843,598.453,5159.92,-169.986,156.949,I,6303.216,0.024899829
1279,31-Dec-04,2004,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,385.142,385.142,4564.552,506.104,805.529,I,5334.836,0.150994145
1279,31-Dec-05,2005,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,477.217,477.217,3640.91,566.047,874.188,I,4595.344,0.190233419
1279,31-Dec-06,2006,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,201.189,201.189,3409.993,732.32,1005.454,I,3812.371,0.263734563
1279,31-Dec-07,2007,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,95.367,105.367,3982.712,817.288,1094.302,I,4183.446,0.261579091
1279,31-Dec-08,2008,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,93.848,93.848,4155.432,809.505,1083.417,I,4343.128,0.249455462
1279,31-Dec-09,2009,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,140.8,140.8,4417,919.8,1201.9,I,4698.6,0.2557996
1279,31-Dec-10,2010,INDL,C,D,STD,17361106,ALLEGHENY ENERGY INC,USD,15.5,15.5,4686,926.8,1250.3,I,4717,0.26506254
1327,31-Mar-94,1993,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0.725,1.975,5.718,-4.102,0.419,A,8.418,0.049774293
1327,31-Mar-95,1994,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0.709,3.709,5.498,4.892,8.998,A,9.916,0.907422348
1327,31-Mar-96,1995,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0.775,0.775,3.13,4.701,9.329,A,4.68,1.993376068
1327,31-Mar-97,1996,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,2.169,3.169,3.614,-6.426,-0.54,A,8.952,-0.060321716
1327,31-Mar-98,1997,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,1.884,1.884,1.625,11.688,18.43,A,5.393,3.417392917
1327,31-Mar-99,1998,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0.912,0.912,0.713,19.555,27.406,A,2.537,10.80252266
1327,31-Mar-00,1999,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0.111,0.111,0.345,30.909,40.8,A,0.567,71.95767196
1327,31-Mar-01,2000,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0.129,0.129,0.235,42.446,58.456,A,0.493,118.5720081
1327,31-Mar-02,2001,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0.129,0.129,0.106,-26.176,-5.172,A,0.364,-14.20879121
1327,30-Sep-02,2002,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0.129,0.129,180.039,-61.216,-0.643,A,180.297,-0.003566338
1327,30-Sep-03,2003,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0.029,41.681,275,1.251,42.578,A,316.71,0.134438445
1327,30-Sep-04,2004,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,50,230,60.018,98.133,A,280,0.350475
1327,30-Sep-05,2005,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,50,230,53.333,92.775,A,280,0.331339286
1327,30-Sep-06,2006,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,50,179.335,25.856,66.217,A,229.335,0.28873482
1327,30-Sep-07,2007,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,49.335,99.335,200,64.216,105.597,A,348.67,0.302856569
1327,30-Sep-08,2008,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,50,137.616,90.938,142.583,A,187.616,0.759972497
1327,30-Sep-09,2009,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,32.617,82.617,47.116,87.685,138.216,A,162.35,0.851345858
1327,30-Sep-10,2010,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,50,24.743,198.704,251.413,A,74.743,3.363699611
1327,30-Sep-11,2011,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,26.089,0,309.001,385.521,A,26.089,14.77714746
1327,30-Sep-12,2012,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,0,0,278.86,381.149,A,0,#DIV/0!
1327,30-Sep-13,2013,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,0,0,353.6,457,A,0,#DIV/0!
1327,30-Sep-14,2014,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,0,0,571.2,693.9,A,0,#DIV/0!
1327,30-Sep-15,2015,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,0,0,1026.7,1222.5,A,0,#DIV/0!
1327,30-Sep-16,2016,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,0,0,1131,1378.8,A,0,#DIV/0!
1327,30-Sep-17,2017,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,0,0,1257.7,1512.5,A,0,#DIV/0!
1327,30-Sep-18,2018,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,0,0,1321,1620.2,A,0,#DIV/0!
1327,30-Sep-19,2019,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,0,0,0,1042.1,1413.7,A,0,#DIV/0!
1327,30-Sep-20,2020,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,28.2,28.2,150.7,924.7,1289,A,207.1,6.224046354
1327,30-Sep-21,2021,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,33,33,2380.1,1692.7,2111.7,A,2446.1,0.863292588
1327,30-Sep-22,2022,INDL,C,D,STD,83088M102,SKYWORKS SOLUTIONS INC,USD,517.7,517.7,1896.8,1581.3,2264.1,A,2932.2,0.772150604
1414,31-Dec-93,1993,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-94,1994,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-95,1995,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-96,1996,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-97,1997,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-98,1998,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-99,1999,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-00,2000,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-01,2001,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-02,2002,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-03,2003,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-04,2004,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-05,2005,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-06,2006,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,,,,,A,0,#DIV/0!
1414,31-Dec-07,2007,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,0,913.172,925.472,A,0,#DIV/0!
1414,31-Dec-08,2008,FS,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,0,,,A,0,#DIV/0!
1414,31-Dec-08,2008,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,0,548.028,559.928,A,0,#DIV/0!
1414,31-Dec-09,2009,FS,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,0,,,A,0,#DIV/0!
1414,31-Dec-09,2009,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,0,759.955,770.297,A,0,#DIV/0!
1414,31-Dec-10,2010,FS,C,D,STD,74164M108,PRIMERICA INC,USD,0.017,0.017,299.983,,,A,300.017,0
1414,31-Dec-10,2010,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,300,420.015,430.41,A,300,1.4347
1414,31-Dec-11,2011,FS,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,300,,,A,300,0
1414,31-Dec-11,2011,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,300,303.812,314.514,A,300,1.04838
1414,31-Dec-12,2012,FS,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,374.433,,,A,374.433,0
1414,31-Dec-12,2012,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,374.433,299.989,309.489,A,374.433,0.826553749
1414,31-Dec-13,2013,FS,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,374.481,,,A,374.481,0
1414,31-Dec-13,2013,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,374.481,301.954,312.654,A,374.481,0.834899501
1414,31-Dec-14,2014,FS,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,594.532,,,A,594.532,0
1414,31-Dec-14,2014,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,594.532,310.292,320.692,A,594.532,0.539402421
1414,31-Dec-15,2015,FS,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,739.805,,,A,739.805,0
1414,31-Dec-15,2015,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,739.805,324.488,335.488,A,739.805,0.453481661
1414,31-Dec-16,2016,FS,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,875.41,,,A,875.41,0
1414,31-Dec-16,2016,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,875.41,366.286,380.881,A,875.41,0.435088701
1414,31-Dec-17,2017,FS,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,1109.669,,,A,1109.669,0
1414,31-Dec-17,2017,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,1109.669,408.008,421.559,A,1109.669,0.379896167
1414,31-Dec-18,2018,FS,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,1343.346,,,A,1343.346,0
1414,31-Dec-18,2018,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,0,0,1343.346,444.893,457.31,A,1343.346,0.34042607
1414,31-Dec-19,2019,FS,C,D,STD,74164M108,PRIMERICA INC,USD,,,1611.988,,,A,1611.988,0
1414,31-Dec-19,2019,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,0,1611.988,505.922,524.222,A,1611.988,0.325202173
1414,31-Dec-20,2020,FS,C,D,STD,74164M108,PRIMERICA INC,USD,,,1773.895,,,A,1773.895,0
1414,31-Dec-20,2020,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,0,1773.895,535.569,553.266,A,1773.895,0.31189332
1414,31-Dec-21,2021,FS,C,D,STD,74164M108,PRIMERICA INC,USD,,15,2025.653,,,A,2040.653,0
1414,31-Dec-21,2021,INDL,C,D,STD,74164M108,PRIMERICA INC,USD,,15,2025.653,639.664,669.764,A,2040.653,0.328210627
1449,31-Dec-93,1993,FS,C,D,STD,1055102,AFLAC INC,USD,,,122.062,,,A,122.062,0
1449,31-Dec-93,1993,INDL,C,D,STD,1055102,AFLAC INC,USD,,15.3,106.762,430.171,,A,122.062,0
1449,31-Dec-94,1994,FS,C,D,STD,1055102,AFLAC INC,USD,46.2,46.2,138.701,,,A,231.101,0
1449,31-Dec-94,1994,INDL,C,D,STD,1055102,AFLAC INC,USD,37.2,46.2,138.701,515.413,,A,222.101,0
1449,31-Dec-95,1995,FS,C,D,STD,1055102,AFLAC INC,USD,78.6,78.6,248.668,,,A,405.868,0
1449,31-Dec-95,1995,INDL,C,D,STD,1055102,AFLAC INC,USD,78.6,78.6,248.668,616.606,659.887,A,405.868,1.625866045
1449,31-Dec-96,1996,FS,C,D,STD,1055102,AFLAC INC,USD,104.5,104.5,249.033,,,A,458.033,0
1449,31-Dec-96,1996,INDL,C,D,STD,1055102,AFLAC INC,USD,104.5,104.5,249.033,605.923,655.66,A,458.033,1.431468912
1449,31-Dec-97,1997,FS,C,D,STD,1055102,AFLAC INC,USD,348.962,348.962,174.247,,,A,872.171,0
1449,31-Dec-97,1997,INDL,C,D,STD,1055102,AFLAC INC,USD,39.6,39.6,483.609,611.304,652.663,A,562.809,1.159652742
1449,31-Dec-98,1998,FS,C,D,STD,1055102,AFLAC INC,USD,66,66,530,,,A,662,0
1449,31-Dec-98,1998,INDL,C,D,STD,1055102,AFLAC INC,USD,86,86,510,564,609,A,682,0.892961877
1449,31-Dec-99,1999,FS,C,D,STD,1055102,AFLAC INC,USD,,,1111,,,A,1111,0
1449,31-Dec-99,1999,INDL,C,D,STD,1055102,AFLAC INC,USD,180,180,931,796,829,A,1291,0.642137878
1449,31-Dec-00,2000,FS,C,D,STD,1055102,AFLAC INC,USD,,123,956,,,A,1079,0
1449,31-Dec-00,2000,INDL,C,D,STD,1055102,AFLAC INC,USD,123,123,956,1031,1064,A,1202,0.885191348
1449,31-Dec-01,2001,FS,C,D,STD,1055102,AFLAC INC,USD,,207,1000,,,A,1207,0
1449,31-Dec-01,2001,INDL,C,D,STD,1055102,AFLAC INC,USD,207,207,1000,1100,1137,A,1414,0.804101839
1449,31-Dec-02,2002,FS,C,D,STD,1055102,AFLAC INC,USD,,14,1298,,,A,1312,0
1449,31-Dec-02,2002,INDL,C,D,STD,1055102,AFLAC INC,USD,14,14,1298,1279,1339,A,1326,1.009803922
1449,31-Dec-03,2003,FS,C,D,STD,1055102,AFLAC INC,USD,,11,1398,,,A,1409,0
1449,31-Dec-03,2003,INDL,C,D,STD,1055102,AFLAC INC,USD,11,11,1398,1247,1306,A,1420,0.91971831
1449,31-Dec-04,2004,FS,C,D,STD,1055102,AFLAC INC,USD,,296,1134,,,A,1430,0
1449,31-Dec-04,2004,INDL,C,D,STD,1055102,AFLAC INC,USD,296,296,1133,1850,1910,A,1725,1.107246377
1449,31-Dec-05,2005,FS,C,D,STD,1055102,AFLAC INC,USD,,345,1050,,,A,1395,0
1449,31-Dec-05,2005,INDL,C,D,STD,1055102,AFLAC INC,USD,345,345,1050,2295,2353,A,1740,1.352298851
1449,31-Dec-06,2006,FS,C,D,STD,1055102,AFLAC INC,USD,,256,1170,,,A,1426,0
1449,31-Dec-06,2006,INDL,C,D,STD,1055102,AFLAC INC,USD,256,256,1170,2283,2342,A,1682,1.392390012
1449,31-Dec-07,2007,FS,C,D,STD,1055102,AFLAC INC,USD,3,3,1462,,,A,1468,0
1449,31-Dec-07,2007,INDL,C,D,STD,1055102,AFLAC INC,USD,3,3,1462,2526,2577,A,1468,1.755449591
1449,31-Dec-08,2008,FS,C,D,STD,1055102,AFLAC INC,USD,453,453,1268,,,A,2174,0
1449,31-Dec-08,2008,INDL,C,D,STD,1055102,AFLAC INC,USD,453,453,1268,1943,2000,A,2174,0.919963201
1449,31-Dec-09,2009,FS,C,D,STD,1055102,AFLAC INC,USD,431,431,2168,,,A,3030,0
1449,31-Dec-09,2009,INDL,C,D,STD,1055102,AFLAC INC,USD,431,431,2168,2290,2350,A,3030,0.775577558
1449,31-Dec-10,2010,FS,C,D,STD,1055102,AFLAC INC,USD,431,431,2607,,,A,3469,0
1449,31-Dec-10,2010,INDL,C,D,STD,1055102,AFLAC INC,USD,431,431,2607,3734,3794,A,3469,1.093686941
1449,31-Dec-11,2011,FS,C,D,STD,1055102,AFLAC INC,USD,345,345,2940,,,A,3630,0
1449,31-Dec-11,2011,INDL,C,D,STD,1055102,AFLAC INC,USD,345,345,2940,3188,3247,A,3630,0.894490358
1449,31-Dec-12,2012,FS,C,D,STD,1055102,AFLAC INC,USD,3,3,4349,,,A,4355,0
1449,31-Dec-12,2012,INDL,C,D,STD,1055102,AFLAC INC,USD,3,3,4349,4563,4623,A,4355,1.061538462
1449,31-Dec-13,2013,FS,C,D,STD,1055102,AFLAC INC,USD,326,326,4571,,,A,5223,0
1449,31-Dec-13,2013,INDL,C,D,STD,1055102,AFLAC INC,USD,326,326,4571,5109,5165,A,5223,0.988895271
1449,31-Dec-14,2014,FS,C,D,STD,1055102,AFLAC INC,USD,428,428,4854,,,A,5710,0
1449,31-Dec-14,2014,INDL,C,D,STD,1055102,AFLAC INC,USD,428,428,4854,4808,4855,A,5710,0.850262697
1449,31-Dec-15,2015,FS,C,D,STD,1055102,AFLAC INC,USD,203,203,4808,,,A,5214,0
1449,31-Dec-15,2015,INDL,C,D,STD,1055102,AFLAC INC,USD,203,203,4808,4413,4457,A,5214,0.854813962
